"Date","Time","Open","High","Low","Close","Vol","OI"
06/15/2007,17:00,121.63,121.63,121.63,121.63,0,0
06/18/2007,17:00,120.46,120.46,120.46,120.46,0,0
06/19/2007,17:00,123.38,123.38,123.38,123.38,0,0
06/20/2007,17:00,117.56,117.56,117.56,117.56,0,0
06/21/2007,17:00,117.97,117.97,117.97,117.97,0,0
06/22/2007,17:00,116.52,116.52,116.52,116.52,0,0
06/25/2007,17:00,116.87,116.87,116.87,116.87,0,0
06/26/2007,17:00,116.03,116.03,116.03,116.03,0,0
06/27/2007,17:00,118.01,118.01,118.01,118.01,0,0
06/28/2007,17:00,117.47,117.47,117.47,117.47,0,0
06/29/2007,17:00,115.72,115.72,115.72,115.72,0,0
07/02/2007,17:00,119.68,119.68,119.68,119.68,0,0
07/03/2007,17:00,119.87,119.87,119.87,119.87,0,0
07/05/2007,17:00,120.59,120.59,120.59,120.59,0,0
07/06/2007,17:00,120.85,120.85,120.85,120.85,0,0
07/09/2007,17:00,120.63,120.63,120.63,120.63,0,0
07/10/2007,17:00,117.48,117.48,117.48,117.48,0,0
07/11/2007,17:00,121.69,121.69,121.69,121.69,0,0
07/12/2007,17:00,119.99,119.99,119.99,119.99,0,0
07/13/2007,17:00,119.59,119.59,119.59,119.59,0,0
07/16/2007,17:00,117.88,117.88,117.88,117.88,0,0
07/17/2007,17:00,117.99,117.99,117.99,117.99,0,0
07/18/2007,17:00,120.35,120.35,120.35,120.35,0,0
07/19/2007,17:00,119.24,119.24,119.24,119.24,0,0
07/20/2007,17:00,117.40,117.40,117.40,117.40,0,0
07/23/2007,17:00,118.84,118.84,118.84,118.84,0,0
07/24/2007,17:00,116.13,116.13,116.13,116.13,0,0
07/25/2007,17:00,116.39,116.39,116.39,116.39,0,0
07/26/2007,17:00,116.27,116.27,116.27,116.27,0,0
07/27/2007,17:00,113.23,113.23,113.23,113.23,0,0
07/30/2007,17:00,115.42,115.42,115.42,115.42,0,0
07/31/2007,17:00,115.53,115.53,115.53,115.53,0,0
08/01/2007,17:00,119.94,119.94,119.94,119.94,0,0
08/02/2007,17:00,119.05,119.05,119.05,119.05,0,0
08/03/2007,17:00,117.30,117.30,117.30,117.30,0,0
08/06/2007,17:00,118.81,118.81,118.81,118.81,0,0
08/07/2007,17:00,116.92,116.92,116.92,116.92,0,0
08/08/2007,17:00,120.92,120.92,120.92,120.92,0,0
08/09/2007,17:00,115.30,115.30,115.30,115.30,0,0
08/10/2007,17:00,116.04,116.04,116.04,116.04,0,0
08/13/2007,17:00,119.50,119.50,119.50,119.50,0,0
08/14/2007,17:00,115.01,115.01,115.01,115.01,0,0
08/15/2007,17:00,118.30,118.30,118.30,118.30,0,0
08/16/2007,17:00,116.58,116.58,116.58,116.58,0,0
08/17/2007,17:00,126.70,126.70,126.70,126.70,0,0
08/20/2007,17:00,117.87,117.87,117.87,117.87,0,0
08/21/2007,17:00,117.76,117.76,117.76,117.76,0,0
08/22/2007,17:00,120.53,120.53,120.53,120.53,0,0
08/23/2007,17:00,121.35,121.35,121.35,121.35,0,0
08/24/2007,17:00,122.79,122.79,122.79,122.79,0,0
08/27/2007,17:00,121.53,121.53,121.53,121.53,0,0
08/28/2007,17:00,118.95,118.95,118.95,118.95,0,0
08/29/2007,17:00,121.02,121.02,121.02,121.02,0,0
08/30/2007,17:00,120.10,120.10,120.10,120.10,0,0
08/31/2007,17:00,117.26,117.26,117.26,117.26,0,0
09/04/2007,17:00,119.62,119.62,119.62,119.62,0,0
09/05/2007,17:00,118.07,118.07,118.07,118.07,0,0
09/06/2007,17:00,117.34,117.34,117.34,117.34,0,0
09/07/2007,17:00,116.72,116.72,116.72,116.72,0,0
09/10/2007,17:00,115.42,115.42,115.42,115.42,0,0
09/11/2007,17:00,116.45,116.45,116.45,116.45,0,0
09/12/2007,17:00,116.62,116.62,116.62,116.62,0,0
09/13/2007,17:00,117.36,117.36,117.36,117.36,0,0
09/14/2007,17:00,117.96,117.96,117.96,117.96,0,0
09/17/2007,17:00,117.87,117.87,117.87,117.87,0,0
09/18/2007,17:00,116.40,116.40,116.40,116.40,0,0
09/19/2007,17:00,120.85,120.85,120.85,120.85,0,0
09/20/2007,17:00,119.87,119.87,119.87,119.87,0,0
09/21/2007,17:00,121.15,121.15,121.15,121.15,0,0
09/24/2007,17:00,122.82,122.82,122.82,122.82,0,0
09/25/2007,17:00,118.58,118.58,118.58,118.58,0,0
09/26/2007,17:00,118.57,118.57,118.57,118.57,0,0
09/27/2007,17:00,118.00,118.00,118.00,118.00,0,0
09/28/2007,17:00,119.97,119.97,119.97,119.97,0,0
10/01/2007,17:00,120.83,120.83,120.83,120.83,0,0
10/02/2007,17:00,121.78,121.78,121.78,121.78,0,0
10/03/2007,17:00,121.79,121.79,121.79,121.79,0,0
10/04/2007,17:00,120.21,120.21,120.21,120.21,0,0
10/05/2007,17:00,119.73,119.73,119.73,119.73,0,0
10/08/2007,17:00,118.48,118.48,118.48,118.48,0,0
10/09/2007,17:00,119.13,119.13,119.13,119.13,0,0
10/10/2007,17:00,118.64,118.64,118.64,118.64,0,0
10/11/2007,17:00,117.44,117.44,117.44,117.44,0,0
10/12/2007,17:00,119.54,119.54,119.54,119.54,0,0
10/15/2007,17:00,117.45,117.45,117.45,117.45,0,0
10/16/2007,17:00,116.64,116.64,116.64,116.64,0,0
10/17/2007,17:00,118.48,118.48,118.48,118.48,0,0
10/18/2007,17:00,117.28,117.28,117.28,117.28,0,0
10/19/2007,17:00,114.99,114.99,114.99,114.99,0,0
10/22/2007,17:00,115.70,115.70,115.70,115.70,0,0
10/23/2007,17:00,116.42,116.42,116.42,116.42,0,0
10/24/2007,17:00,116.48,116.48,116.48,116.48,0,0
10/25/2007,17:00,115.67,115.67,115.67,115.67,0,0
10/26/2007,17:00,116.34,116.34,116.34,116.34,0,0
10/29/2007,17:00,115.19,115.19,115.19,115.19,0,0
10/30/2007,17:00,114.46,114.46,114.46,114.46,0,0
10/31/2007,17:00,116.88,116.88,116.88,116.88,0,0
11/01/2007,17:00,114.67,114.67,114.67,114.67,0,0
11/02/2007,17:00,116.52,116.52,116.52,116.52,0,0
11/05/2007,17:00,115.38,115.38,115.38,115.38,0,0
11/06/2007,17:00,115.46,115.46,115.46,115.46,0,0
11/07/2007,17:00,115.58,115.58,115.58,115.58,0,0
11/08/2007,17:00,115.03,115.03,115.03,115.03,0,0
11/09/2007,17:00,115.77,115.77,115.77,115.77,0,0
11/12/2007,17:00,117.92,117.92,117.92,117.92,0,0
11/13/2007,17:00,121.09,121.09,121.09,121.09,0,0
11/14/2007,17:00,119.70,119.70,119.70,119.70,0,0
11/15/2007,17:00,118.31,118.31,118.31,118.31,0,0
11/16/2007,17:00,119.30,119.30,119.30,119.30,0,0
11/19/2007,17:00,115.61,115.61,115.61,115.61,0,0
11/20/2007,17:00,114.10,114.10,114.10,114.10,0,0
11/21/2007,17:00,111.49,111.49,111.49,111.49,0,0
11/23/2007,17:00,111.32,111.32,111.32,111.32,0,0
11/26/2007,17:00,109.94,109.94,109.94,109.94,0,0
11/27/2007,17:00,109.31,109.31,109.31,109.31,0,0
11/28/2007,17:00,111.28,111.28,111.28,111.28,0,0
11/29/2007,17:00,110.79,110.79,110.79,110.79,0,0
11/30/2007,17:00,111.85,111.85,111.85,111.85,0,0
12/03/2007,17:00,111.57,111.57,111.57,111.57,0,0
12/04/2007,17:00,110.37,110.37,110.37,110.37,0,0
12/05/2007,17:00,112.08,112.08,112.08,112.08,0,0
12/06/2007,17:00,112.79,112.79,112.79,112.79,0,0
12/07/2007,17:00,112.79,112.79,112.79,112.79,0,0
12/10/2007,17:00,113.39,113.39,113.39,113.39,0,0
12/11/2007,17:00,111.27,111.27,111.27,111.27,0,0
12/12/2007,17:00,113.03,113.03,113.03,113.03,0,0
12/13/2007,17:00,111.45,111.45,111.45,111.45,0,0
12/14/2007,17:00,111.31,111.31,111.31,111.31,0,0
12/17/2007,17:00,109.75,109.75,109.75,109.75,0,0
12/18/2007,17:00,110.38,110.38,110.38,110.38,0,0
12/19/2007,17:00,111.22,111.22,111.22,111.22,0,0
12/20/2007,17:00,111.81,111.81,111.81,111.81,0,0
12/21/2007,17:00,115.12,115.12,115.12,115.12,0,0
12/24/2007,17:00,115.86,115.86,115.86,115.86,0,0
12/26/2007,17:00,115.20,115.20,115.20,115.20,0,0
12/27/2007,17:00,114.12,114.12,114.12,114.12,0,0
12/28/2007,17:00,112.90,112.90,112.90,112.90,0,0
12/31/2007,17:00,111.65,111.65,111.65,111.65,0,0
01/02/2008,17:00,110.61,110.61,110.61,110.61,0,0
01/03/2008,17:00,111.38,111.38,111.38,111.38,0,0
01/04/2008,17:00,109.53,109.53,109.53,109.53,0,0
01/07/2008,17:00,110.19,110.19,110.19,110.19,0,0
01/08/2008,17:00,109.17,109.17,109.17,109.17,0,0
01/09/2008,17:00,110.76,110.76,110.76,110.76,0,0
01/10/2008,17:00,110.25,110.25,110.25,110.25,0,0
01/11/2008,17:00,108.79,108.79,108.79,108.79,0,0
01/14/2008,17:00,111.38,111.38,111.38,111.38,0,0
01/15/2008,17:00,108.15,108.15,108.15,108.15,0,0
01/16/2008,17:00,108.49,108.49,108.49,108.49,0,0
01/17/2008,17:00,110.00,110.00,110.00,110.00,0,0
01/18/2008,17:00,110.62,110.62,110.62,110.62,0,0
01/22/2008,17:00,114.61,114.61,114.61,114.61,0,0
01/23/2008,17:00,113.07,113.07,113.07,113.07,0,0
01/24/2008,17:00,113.37,113.37,113.37,113.37,0,0
01/25/2008,17:00,112.64,112.64,112.64,112.64,0,0
01/28/2008,17:00,114.15,114.15,114.15,114.15,0,0
01/29/2008,17:00,113.82,113.82,113.82,113.82,0,0
01/30/2008,17:00,112.33,112.33,112.33,112.33,0,0
01/31/2008,17:00,106.43,106.43,106.43,106.43,0,0
02/01/2008,17:00,114.86,114.86,114.86,114.86,0,0
02/04/2008,17:00,112.88,112.88,112.88,112.88,0,0
02/05/2008,17:00,112.01,112.01,112.01,112.01,0,0
02/06/2008,17:00,111.93,111.93,111.93,111.93,0,0
02/07/2008,17:00,112.71,112.71,112.71,112.71,0,0
02/08/2008,17:00,111.71,111.71,111.71,111.71,0,0
02/11/2008,17:00,114.57,114.57,114.57,114.57,0,0
02/12/2008,17:00,113.97,113.97,113.97,113.97,0,0
02/13/2008,17:00,116.25,116.25,116.25,116.25,0,0
02/14/2008,17:00,114.19,114.19,114.19,114.19,0,0
02/15/2008,17:00,112.03,112.03,112.03,112.03,0,0
02/19/2008,17:00,113.57,113.57,113.57,113.57,0,0
02/20/2008,17:00,112.24,112.24,112.24,112.24,0,0
02/21/2008,17:00,112.44,112.44,112.44,112.44,0,0
02/22/2008,17:00,113.58,113.58,113.58,113.58,0,0
02/25/2008,17:00,113.42,113.42,113.42,113.42,0,0
02/26/2008,17:00,112.39,112.39,112.39,112.39,0,0
02/27/2008,17:00,111.61,111.61,111.61,111.61,0,0
02/28/2008,17:00,111.33,111.33,111.33,111.33,0,0
02/29/2008,17:00,110.19,110.19,110.19,110.19,0,0
03/03/2008,17:00,110.40,110.40,110.40,110.40,0,0
03/04/2008,17:00,110.07,110.07,110.07,110.07,0,0
03/05/2008,17:00,110.24,110.24,110.24,110.24,0,0
03/06/2008,17:00,110.46,110.46,110.46,110.46,0,0
03/07/2008,17:00,110.28,110.28,110.28,110.28,0,0
03/10/2008,17:00,109.89,109.89,109.89,109.89,0,0
03/11/2008,17:00,112.71,112.71,112.71,112.71,0,0
03/12/2008,17:00,111.47,111.47,111.47,111.47,0,0
03/13/2008,17:00,112.58,112.58,112.58,112.58,0,0
03/14/2008,17:00,110.59,110.59,110.59,110.59,0,0
03/17/2008,17:00,113.51,113.51,113.51,113.51,0,0
03/18/2008,17:00,112.40,112.40,112.40,112.40,0,0
03/19/2008,17:00,113.11,113.11,113.11,113.11,0,0
03/20/2008,17:00,113.71,113.71,113.71,113.71,0,0
03/24/2008,17:00,114.56,114.56,114.56,114.56,0,0
03/25/2008,17:00,114.87,114.87,114.87,114.87,0,0
03/26/2008,17:00,112.08,112.08,112.08,112.08,0,0
03/27/2008,17:00,111.78,111.78,111.78,111.78,0,0
03/28/2008,17:00,110.78,110.78,110.78,110.78,0,0
03/31/2008,17:00,110.36,110.36,110.36,110.36,0,0
04/01/2008,17:00,111.31,111.31,111.31,111.31,0,0
04/02/2008,17:00,112.08,112.08,112.08,112.08,0,0
04/03/2008,17:00,111.88,111.88,111.88,111.88,0,0
04/04/2008,17:00,111.48,111.48,111.48,111.48,0,0
04/07/2008,17:00,111.57,111.57,111.57,111.57,0,0
04/08/2008,17:00,112.13,112.13,112.13,112.13,0,0
04/09/2008,17:00,110.96,110.96,110.96,110.96,0,0
04/10/2008,17:00,110.82,110.82,110.82,110.82,0,0
04/11/2008,17:00,109.90,109.90,109.90,109.90,0,0
04/14/2008,17:00,109.62,109.62,109.62,109.62,0,0
04/15/2008,17:00,109.90,109.90,109.90,109.90,0,0
04/16/2008,17:00,112.47,112.47,112.47,112.47,0,0
04/17/2008,17:00,113.52,113.52,113.52,113.52,0,0
04/18/2008,17:00,115.35,115.35,115.35,115.35,0,0
04/21/2008,17:00,115.31,115.31,115.31,115.31,0,0
04/22/2008,17:00,114.42,114.42,114.42,114.42,0,0
04/23/2008,17:00,113.33,113.33,113.33,113.33,0,0
04/24/2008,17:00,114.27,114.27,114.27,114.27,0,0
04/25/2008,17:00,114.49,114.49,114.49,114.49,0,0
04/28/2008,17:00,114.61,114.61,114.61,114.61,0,0
04/29/2008,17:00,114.58,114.58,114.58,114.58,0,0
04/30/2008,17:00,112.48,112.48,112.48,112.48,0,0
05/01/2008,17:00,116.00,116.00,116.00,116.00,0,0
05/02/2008,17:00,117.49,117.49,117.49,117.49,0,0
05/05/2008,17:00,115.32,115.32,115.32,115.32,0,0
05/06/2008,17:00,117.63,117.63,117.63,117.63,0,0
05/07/2008,17:00,116.24,116.24,116.24,116.24,0,0
05/08/2008,17:00,114.99,114.99,114.99,114.99,0,0
05/09/2008,17:00,117.77,117.77,117.77,117.77,0,0
05/12/2008,17:00,117.42,117.42,117.42,117.42,0,0
05/13/2008,17:00,117.93,117.93,117.93,117.93,0,0
05/14/2008,17:00,118.92,118.92,118.92,118.92,0,0
05/15/2008,17:00,121.05,121.05,121.05,121.05,0,0
05/16/2008,17:00,119.49,119.49,119.49,119.49,0,0
05/19/2008,17:00,117.96,117.96,117.96,117.96,0,0
05/20/2008,17:00,117.44,117.44,117.44,117.44,0,0
05/21/2008,17:00,114.51,114.51,114.51,114.51,0,0
05/22/2008,17:00,114.41,114.41,114.41,114.41,0,0
05/23/2008,17:00,113.11,113.11,113.11,113.11,0,0
05/27/2008,17:00,113.38,113.38,113.38,113.38,0,0
05/28/2008,17:00,113.93,113.93,113.93,113.93,0,0
05/29/2008,17:00,114.83,114.83,114.83,114.83,0,0
05/30/2008,17:00,113.53,113.53,113.53,113.53,0,0
06/02/2008,17:00,114.39,114.39,114.39,114.39,0,0
06/03/2008,17:00,114.60,114.60,114.60,114.60,0,0
06/04/2008,17:00,114.37,114.37,114.37,114.37,0,0
06/05/2008,17:00,114.76,114.76,114.76,114.76,0,0
06/06/2008,17:00,113.55,113.55,113.55,113.55,0,0
06/09/2008,17:00,114.98,114.98,114.98,114.98,0,0
06/10/2008,17:00,114.30,114.30,114.30,114.30,0,0
06/11/2008,17:00,113.20,113.20,113.20,113.20,0,0
06/12/2008,17:00,113.97,113.97,113.97,113.97,0,0
06/13/2008,17:00,113.77,113.77,113.77,113.77,0,0
06/16/2008,17:00,114.71,114.71,114.71,114.71,0,0
06/17/2008,17:00,115.71,115.71,115.71,115.71,0,0
06/18/2008,17:00,112.74,112.74,112.74,112.74,0,0
06/19/2008,17:00,113.44,113.44,113.44,113.44,0,0
06/20/2008,17:00,113.13,113.13,113.13,113.13,0,0
06/23/2008,17:00,113.59,113.59,113.59,113.59,0,0
06/24/2008,17:00,112.20,112.20,112.20,112.20,0,0
06/25/2008,17:00,110.70,110.70,110.70,110.70,0,0
06/26/2008,17:00,109.67,109.67,109.67,109.67,0,0
06/27/2008,17:00,110.52,110.52,110.52,110.52,0,0
06/30/2008,17:00,112.00,112.00,112.00,112.00,0,0
07/01/2008,17:00,112.69,112.69,112.69,112.69,0,0
07/02/2008,17:00,110.96,110.96,110.96,110.96,0,0
07/03/2008,17:00,111.72,111.72,111.72,111.72,0,0
07/07/2008,17:00,111.75,111.75,111.75,111.75,0,0
07/08/2008,17:00,112.21,112.21,112.21,112.21,0,0
07/09/2008,17:00,110.25,110.25,110.25,110.25,0,0
07/10/2008,17:00,110.91,110.91,110.91,110.91,0,0
07/11/2008,17:00,110.87,110.87,110.87,110.87,0,0
07/14/2008,17:00,111.11,111.11,111.11,111.11,0,0
07/15/2008,17:00,110.81,110.81,110.81,110.81,0,0
07/16/2008,17:00,111.93,111.93,111.93,111.93,0,0
07/17/2008,17:00,113.93,113.93,113.93,113.93,0,0
07/18/2008,17:00,113.85,113.85,113.85,113.85,0,0
07/21/2008,17:00,114.10,114.10,114.10,114.10,0,0
07/22/2008,17:00,113.20,113.20,113.20,113.20,0,0
07/23/2008,17:00,115.06,115.06,115.06,115.06,0,0
07/24/2008,17:00,113.19,113.19,113.19,113.19,0,0
07/25/2008,17:00,113.90,113.90,113.90,113.90,0,0
07/28/2008,17:00,111.49,111.49,111.49,111.49,0,0
07/29/2008,17:00,112.18,112.18,112.18,112.18,0,0
07/30/2008,17:00,112.11,112.11,112.11,112.11,0,0
07/31/2008,17:00,110.66,110.66,110.66,110.66,0,0
08/01/2008,17:00,111.38,111.38,111.38,111.38,0,0
08/04/2008,17:00,111.20,111.20,111.20,111.20,0,0
08/05/2008,17:00,109.69,109.69,109.69,109.69,0,0
08/06/2008,17:00,113.22,113.22,113.22,113.22,0,0
08/07/2008,17:00,111.97,111.97,111.97,111.97,0,0
08/08/2008,17:00,113.33,113.33,113.33,113.33,0,0
08/11/2008,17:00,111.55,111.55,111.55,111.55,0,0
08/12/2008,17:00,111.26,111.26,111.26,111.26,0,0
08/13/2008,17:00,111.76,111.76,111.76,111.76,0,0
08/14/2008,17:00,113.07,113.07,113.07,113.07,0,0
08/15/2008,17:00,113.21,113.21,113.21,113.21,0,0
08/18/2008,17:00,112.29,112.29,112.29,112.29,0,0
08/19/2008,17:00,111.40,111.40,111.40,111.40,0,0
08/20/2008,17:00,111.95,111.95,111.95,111.95,0,0
08/21/2008,17:00,111.90,111.90,111.90,111.90,0,0
08/22/2008,17:00,111.80,111.80,111.80,111.80,0,0
08/25/2008,17:00,110.34,110.34,110.34,110.34,0,0
08/26/2008,17:00,110.80,110.80,110.80,110.80,0,0
08/27/2008,17:00,110.51,110.51,110.51,110.51,0,0
08/28/2008,17:00,111.21,111.21,111.21,111.21,0,0
08/29/2008,17:00,110.58,110.58,110.58,110.58,0,0
09/02/2008,17:00,110.38,110.38,110.38,110.38,0,0
09/03/2008,17:00,110.50,110.50,110.50,110.50,0,0
09/04/2008,17:00,110.48,110.48,110.48,110.48,0,0
09/05/2008,17:00,109.46,109.46,109.46,109.46,0,0
09/08/2008,17:00,109.10,109.10,109.10,109.10,0,0
09/09/2008,17:00,108.57,108.57,108.57,108.57,0,0
09/10/2008,17:00,109.49,109.49,109.49,109.49,0,0
09/11/2008,17:00,110.50,110.50,110.50,110.50,0,0
09/12/2008,17:00,110.15,110.15,110.15,110.15,0,0
09/15/2008,17:00,110.74,110.74,110.74,110.74,0,0
09/16/2008,17:00,112.29,112.29,112.29,112.29,0,0
09/17/2008,17:00,112.97,112.97,112.97,112.97,0,0
09/18/2008,17:00,117.42,117.42,117.42,117.42,0,0
09/19/2008,17:00,114.48,114.48,114.48,114.48,0,0
09/22/2008,17:00,114.32,114.32,114.32,114.32,0,0
09/23/2008,17:00,111.63,111.63,111.63,111.63,0,0
09/24/2008,17:00,111.58,111.58,111.58,111.58,0,0
09/25/2008,17:00,112.53,112.53,112.53,112.53,0,0
09/26/2008,17:00,110.56,110.56,110.56,110.56,0,0
09/29/2008,17:00,111.33,111.33,111.33,111.33,0,0
09/30/2008,17:00,111.43,111.43,111.43,111.43,0,0
10/01/2008,17:00,112.14,112.14,112.14,112.14,0,0
10/02/2008,17:00,112.24,112.24,112.24,112.24,0,0
10/03/2008,17:00,114.17,114.17,114.17,114.17,0,0
10/06/2008,17:00,112.09,112.09,112.09,112.09,0,0
10/07/2008,17:00,110.20,110.20,110.20,110.20,0,0
10/08/2008,17:00,111.04,111.04,111.04,111.04,0,0
10/09/2008,17:00,109.58,109.58,109.58,109.58,0,0
10/10/2008,17:00,107.23,107.23,107.23,107.23,0,0
10/13/2008,17:00,109.73,109.73,109.73,109.73,0,0
10/14/2008,17:00,113.55,113.55,113.55,113.55,0,0
10/15/2008,17:00,118.94,118.94,118.94,118.94,0,0
10/16/2008,17:00,113.18,113.18,113.18,113.18,0,0
10/17/2008,17:00,118.81,118.81,118.81,118.81,0,0
10/20/2008,17:00,124.83,124.83,124.83,124.83,0,0
10/21/2008,17:00,120.38,120.38,120.38,120.38,0,0
10/22/2008,17:00,119.34,119.34,119.34,119.34,0,0
10/23/2008,17:00,120.69,120.69,120.69,120.69,0,0
10/24/2008,17:00,116.67,116.67,116.67,116.67,0,0
10/27/2008,17:00,116.94,116.94,116.94,116.94,0,0
10/28/2008,17:00,125.95,125.95,125.95,125.95,0,0
10/29/2008,17:00,120.15,120.15,120.15,120.15,0,0
10/30/2008,17:00,124.02,124.02,124.02,124.02,0,0
10/31/2008,17:00,122.19,122.19,122.19,122.19,0,0
11/03/2008,17:00,117.13,117.13,117.13,117.13,0,0
11/04/2008,17:00,117.78,117.78,117.78,117.78,0,0
11/05/2008,17:00,129.35,129.35,129.35,129.35,0,0
11/06/2008,17:00,122.15,122.15,122.15,122.15,0,0
11/07/2008,17:00,122.85,122.85,122.85,122.85,0,0
11/10/2008,17:00,126.27,126.27,126.27,126.27,0,0
11/11/2008,17:00,120.67,120.67,120.67,120.67,0,0
11/12/2008,17:00,121.11,121.11,121.11,121.11,0,0
11/13/2008,17:00,124.98,124.98,124.98,124.98,0,0
11/14/2008,17:00,118.59,118.59,118.59,118.59,0,0
11/17/2008,17:00,113.40,113.40,113.40,113.40,0,0
11/18/2008,17:00,116.05,116.05,116.05,116.05,0,0
11/19/2008,17:00,115.86,115.86,115.86,115.86,0,0
11/20/2008,17:00,114.93,114.93,114.93,114.93,0,0
11/21/2008,17:00,118.88,118.88,118.88,118.88,0,0
11/24/2008,17:00,116.16,116.16,116.16,116.16,0,0
11/25/2008,17:00,114.10,114.10,114.10,114.10,0,0
11/26/2008,17:00,113.30,113.30,113.30,113.30,0,0
11/28/2008,17:00,113.12,113.12,113.12,113.12,0,0
12/01/2008,17:00,112.75,112.75,112.75,112.75,0,0
12/02/2008,17:00,112.20,112.20,112.20,112.20,0,0
12/03/2008,17:00,112.55,112.55,112.55,112.55,0,0
12/04/2008,17:00,111.77,111.77,111.77,111.77,0,0
12/05/2008,17:00,116.45,116.45,116.45,116.45,0,0
12/08/2008,17:00,120.77,120.77,120.77,120.77,0,0
12/09/2008,17:00,118.58,118.58,118.58,118.58,0,0
12/10/2008,17:00,119.51,119.51,119.51,119.51,0,0
12/11/2008,17:00,121.83,121.83,121.83,121.83,0,0
12/12/2008,17:00,116.24,116.24,116.24,116.24,0,0
12/15/2008,17:00,115.86,115.86,115.86,115.86,0,0
12/16/2008,17:00,119.25,119.25,119.25,119.25,0,0
12/17/2008,17:00,115.07,115.07,115.07,115.07,0,0
12/18/2008,17:00,116.55,116.55,116.55,116.55,0,0
12/19/2008,17:00,118.73,118.73,118.73,118.73,0,0
12/22/2008,17:00,115.16,115.16,115.16,115.16,0,0
12/23/2008,17:00,112.01,112.01,112.01,112.01,0,0
12/24/2008,17:00,112.31,112.31,112.31,112.31,0,0
12/26/2008,17:00,112.56,112.56,112.56,112.56,0,0
12/29/2008,17:00,113.77,113.77,113.77,113.77,0,0
12/30/2008,17:00,116.08,116.08,116.08,116.08,0,0
12/31/2008,17:00,116.50,116.50,116.50,116.50,0,0
01/02/2009,17:00,124.21,124.21,124.21,124.21,0,0
01/05/2009,17:00,116.12,116.12,116.12,116.12,0,0
01/06/2009,17:00,115.49,115.49,115.49,115.49,0,0
01/07/2009,17:00,118.21,118.21,118.21,118.21,0,0
01/08/2009,17:00,118.24,118.24,118.24,118.24,0,0
01/09/2009,17:00,118.82,118.82,118.82,118.82,0,0
01/12/2009,17:00,118.36,118.36,118.36,118.36,0,0
01/13/2009,17:00,118.22,118.22,118.22,118.22,0,0
01/14/2009,17:00,119.99,119.99,119.99,119.99,0,0
01/15/2009,17:00,124.70,124.70,124.70,124.70,0,0
01/16/2009,17:00,126.05,126.05,126.05,126.05,0,0
01/20/2009,17:00,119.17,119.17,119.17,119.17,0,0
01/21/2009,17:00,120.58,120.58,120.58,120.58,0,0
01/22/2009,17:00,117.76,117.76,117.76,117.76,0,0
01/23/2009,17:00,121.31,121.31,121.31,121.31,0,0
01/26/2009,17:00,120.65,120.65,120.65,120.65,0,0
01/27/2009,17:00,119.68,119.68,119.68,119.68,0,0
01/28/2009,17:00,122.39,122.39,122.39,122.39,0,0
01/29/2009,17:00,119.92,119.92,119.92,119.92,0,0
01/30/2009,17:00,115.88,115.88,115.88,115.88,0,0
02/02/2009,17:00,123.95,123.95,123.95,123.95,0,0
02/03/2009,17:00,125.25,125.25,125.25,125.25,0,0
02/04/2009,17:00,127.68,127.68,127.68,127.68,0,0
02/05/2009,17:00,122.63,122.63,122.63,122.63,0,0
02/06/2009,17:00,122.27,122.27,122.27,122.27,0,0
02/09/2009,17:00,122.62,122.62,122.62,122.62,0,0
02/10/2009,17:00,118.94,118.94,118.94,118.94,0,0
02/11/2009,17:00,122.57,122.57,122.57,122.57,0,0
02/12/2009,17:00,114.51,114.51,114.51,114.51,0,0
02/13/2009,17:00,120.58,120.58,120.58,120.58,0,0
02/17/2009,17:00,118.10,118.10,118.10,118.10,0,0
02/18/2009,17:00,127.01,127.01,127.01,127.01,0,0
02/19/2009,17:00,119.41,119.41,119.41,119.41,0,0
02/20/2009,17:00,119.93,119.93,119.93,119.93,0,0
02/23/2009,17:00,116.63,116.63,116.63,116.63,0,0
02/24/2009,17:00,114.20,114.20,114.20,114.20,0,0
02/25/2009,17:00,114.97,114.97,114.97,114.97,0,0
02/26/2009,17:00,113.96,113.96,113.96,113.96,0,0
02/27/2009,17:00,114.25,114.25,114.25,114.25,0,0
03/02/2009,17:00,115.42,115.42,115.42,115.42,0,0
03/03/2009,17:00,113.77,113.77,113.77,113.77,0,0
03/04/2009,17:00,118.16,118.16,118.16,118.16,0,0
03/05/2009,17:00,113.73,113.73,113.73,113.73,0,0
03/06/2009,17:00,115.45,115.45,115.45,115.45,0,0
03/09/2009,17:00,113.11,113.11,113.11,113.11,0,0
03/10/2009,17:00,115.59,115.59,115.59,115.59,0,0
03/11/2009,17:00,112.71,112.71,112.71,112.71,0,0
03/12/2009,17:00,112.96,112.96,112.96,112.96,0,0
03/13/2009,17:00,113.94,113.94,113.94,113.94,0,0
03/16/2009,17:00,114.28,114.28,114.28,114.28,0,0
03/17/2009,17:00,118.32,118.32,118.32,118.32,0,0
03/18/2009,17:00,117.30,117.30,117.30,117.30,0,0
03/19/2009,17:00,116.53,116.53,116.53,116.53,0,0
03/20/2009,17:00,117.06,117.06,117.06,117.06,0,0
03/23/2009,17:00,117.95,117.95,117.95,117.95,0,0
03/24/2009,17:00,112.12,112.12,112.12,112.12,0,0
03/25/2009,17:00,114.22,114.22,114.22,114.22,0,0
03/26/2009,17:00,113.75,113.75,113.75,113.75,0,0
03/27/2009,17:00,111.09,111.09,111.09,111.09,0,0
