Date, Time, Open, High, Low, Close, Volume, AvgExp, AvgExp, %K, %D, ROC, ZeroLine, RSI, OverBot, OverSld, ACCUMULATION_DISTRIBUTION, MACD, MACDAvg, MACDDiff, ZeroLine, WILLIAMS_R, HIGH_PRICE_ACCELERATION, DISPARITY_5, DISPARITY_10
12/12/2014,16:00:00,2029.5,2032.25,1996.5,1998.75,950154,2041.98,2018.88,5.03,60.5,-1.95,0,35.66,70,30,0.13,5.3,15.61,-10.31,0,97.27,-2.29,98.26,97.46
12/15/2014,16:00:00,1990.5,2012.25,1974.5,1983,2289698,2031.25,2017.47,6.28,53.1,-2.77,0,31.97,70,30,0.36,0.04,12.5,-12.46,0,91.87,-3.27,98.23,97.01
12/16/2014,16:00:00,1984.5,2011.25,1961.5,1967,2698806,2019.57,2015.5,5.34,45.27,-3.99,0,28.71,70,30,0.57,-5.36,8.93,-14.28,0,95.32,-3.3,98.32,96.7
12/17/2014,16:00:00,1966.75,2011,1966,2007.75,2341035,2017.42,2015.19,17.75,37.39,-1.92,0,44.27,70,30,0.98,-6.27,5.89,-12.16,0,60.64,-3.32,100.55,99.02
12/18/2014,16:00:00,2008,2062.25,2004.5,2061.5,2061924,2025.44,2017.01,43.05,31.86,0.45,0,57.46,70,30,0.94,-2.63,4.18,-6.81,0,13.79,-0.82,102.89,101.72
12/19/2014,16:00:00,2060.25,2076.25,2056.5,2064.75,1716153,2032.58,2018.88,70.78,30.58,0.15,0,58.11,70,30,0.75,0.51,3.45,-2.94,0,10.02,-0.13,102.38,101.94
12/22/2014,16:00:00,2065,2076,2064,2072.25,852953,2039.8,2020.97,89.08,32.66,0.22,0,59.63,70,30,0.94,3.57,3.47,0.09,0,3.49,-0.14,101.85,102.25
12/23/2014,16:00:00,2073,2084.5,2071.5,2079.25,769990,2046.97,2023.26,92.67,38.92,0.54,0,61.06,70,30,0.94,6.48,4.07,2.4,0,4.27,0,101.08,102.49
12/24/2014,16:00:00,2078.75,2083.5,2077,2078,234345,2052.61,2025.4,94.91,47.21,0.18,0,60.65,70,30,0.65,8.58,4.98,3.61,0,5.28,-0.05,100.33,102.16
12/26/2014,16:00:00,2078.75,2088.75,2078.5,2085,304762,2058.5,2027.74,95.85,57.3,0.53,0,62.18,70,30,1.05,10.7,6.12,4.58,0,2.95,0,100.44,102.22
12/29/2014,16:00:00,2086,2088.75,2076,2087.5,635783,2063.77,2030.09,96.95,67.37,1,0,62.74,70,30,0.29,12.43,7.38,5.05,0,0.98,0,100.34,101.9
12/30/2014,16:00:00,2087.5,2088.5,2073,2076.75,715130,2066.13,2031.92,95.55,77.4,1.27,0,58.72,70,30,0.06,12.79,8.46,4.32,0,9.78,-0.01,99.78,100.91
12/31/2014,16:00:00,2076.25,2082.75,2050.75,2052.25,832684,2063.61,2032.71,86.97,85.09,-0.69,0,50.74,70,30,0.19,10.97,8.96,2,0,43.32,-0.29,98.86,99.31
1/2/2015,16:00:00,2055,2067.25,2038.75,2047,1355130,2060.59,2033.27,76.36,88.79,-1.24,0,49.2,70,30,0.53,9,8.97,0.03,0,83.5,-1.04,98.9,98.87
1/5/2015,16:00:00,2045.75,2048.25,2009.5,2018.5,2030310,2052.94,2032.69,61.1,87.71,-2.58,0,41.77,70,30,0.03,5.08,8.19,-3.11,0,88.64,-1.95,98.16,97.69
1/6/2015,16:00:00,2019,2023.5,1984.25,1994.75,2340195,2042.36,2031.21,46.04,82.93,-3.93,0,36.79,70,30,0.13,0.05,6.56,-6.51,0,89.95,-3.14,97.89,96.87
1/7/2015,16:00:00,1996.5,2023.75,1995.75,2020.75,1747213,2038.43,2030.8,39.16,76.99,-1.93,0,44.58,70,30,1.04,-1.81,4.89,-6.7,0,65.07,-3.13,99.71,98.38
1/8/2015,16:00:00,2020.5,2058.5,2020.25,2053.75,1547634,2041.21,2031.7,47.78,71.75,-0.19,0,52.57,70,30,0.99,-0.61,3.79,-4.4,0,33.49,-1.47,101.32,100.11
1/9/2015,16:00:00,2053.75,2062,2031.25,2034.5,1904702,2039.99,2031.81,55.64,67.28,0.41,0,48.21,70,30,0.27,-1.21,2.79,-4,0,51.91,-1.3,100.5,99.39
1/12/2015,16:00:00,2034.5,2048.25,2015.25,2023.75,1612990,2037.04,2031.49,53.5,62.46,-0.2,0,45.91,70,30,0.42,-2.52,1.73,-4.24,0,62.11,-1.97,99.91,99.16
1/13/2015,16:00:00,2023.75,2051.75,2001,2019,2485102,2033.76,2031,39.71,56.25,1.01,0,44.9,70,30,0.55,-3.89,0.6,-4.5,0,64.72,-1.82,99.44,99.26
1/14/2015,16:00:00,2017.25,2019.5,1981.25,2010.25,2500564,2029.49,2030.19,32.62,50.21,1.37,0,43.01,70,30,0.01,-5.62,-0.64,-4.98,0,66.28,-3.44,99.11,99.15
1/15/2015,16:00:00,2009.75,2027.25,1983,1983.25,2244009,2021.08,2028.35,20.58,44.02,0.83,0,37.73,70,30,0.38,-9.07,-2.33,-6.74,0,97.52,-3.06,98.47,98.15
1/16/2015,16:00:00,1980.75,2014.25,1970.25,2013.5,2004439,2019.7,2027.76,22.26,39.7,0.29,0,45.76,70,30,0.7,-9.25,-3.71,-5.54,0,52.86,-3.7,100.18,99.82
1/19/2015,16:00:00,2013.5,2023.75,2003,2008.5,176519,2017.66,2027.01,24.24,37.28,-2.57,0,44.73,70,30,0.49,-9.69,-4.91,-4.78,0,58.31,-3.15,100.08,99.62
1/20/2015,16:00:00,2009,2026.5,1997.5,2015.5,1625944,2017.27,2026.56,35.68,36.89,-2.39,0,46.54,70,30,0.62,-9.36,-5.8,-3.56,0,50.68,-3,100.46,99.86
1/21/2015,16:00:00,2015.75,2032.75,2005.25,2026.5,1633402,2018.95,2026.55,40.01,36.03,-2.21,0,49.35,70,30,0.63,-8.12,-6.26,-1.86,0,38.69,-2.7,100.85,100.38
1/22/2015,16:00:00,2026.75,2059.25,2019.25,2057.5,1830093,2025.96,2027.77,57.59,36.24,-1.05,0,56.3,70,30,0.82,-4.59,-5.93,1.34,0,1.97,-1.42,101.64,101.9
1/23/2015,16:00:00,2056.5,2062.5,2042.75,2043.25,1349355,2029.1,2028.38,71.75,38.27,-1.67,0,52.72,70,30,0.25,-2.9,-5.32,2.42,0,20.87,-1.26,100.64,101.15
1/26/2015,16:00:00,2035,2055,2025.5,2054.5,1256981,2033.72,2029.4,86.86,43.51,-1.46,0,55.15,70,30,0.4,-0.65,-4.39,3.74,0,8.67,-1.62,100.74,101.55
1/27/2015,16:00:00,2054,2054.75,2013.25,2036.5,1944430,2034.23,2029.68,80.76,48.86,-2.44,0,50.66,70,30,0.01,-0.31,-3.57,3.26,0,28.18,-1.62,99.65,100.57
1/28/2015,16:00:00,2036.5,2046.5,1991.25,1994,2081050,2026.91,2028.28,62.96,53.57,-3.98,0,41.99,70,30,0.18,-3.44,-3.54,0.11,0,74.25,-1.74,97.88,98.55
1/29/2015,16:00:00,1993.5,2020,1982,2019,2113782,2025.47,2027.92,50.14,56.66,-1.62,0,47.66,70,30,0.68,-3.85,-3.61,-0.24,0,54.04,-2.27,99.49,99.61
1/30/2015,16:00:00,2019.25,2020.5,1986.25,1989.25,2349065,2018.89,2026.4,33.06,57.65,-2.82,0,42.35,70,30,0.04,-6.5,-4.18,-2.32,0,90.99,-2.03,98.54,98.26
2/2/2015,16:00:00,1990.5,2018.5,1973.75,2015.5,2032799,2018.27,2025.97,40.83,58.22,-0.15,0,47.87,70,30,0.65,-6.41,-4.63,-1.78,0,52.96,-2.15,100.23,99.52
2/3/2015,16:00:00,2015,2044,2007,2041.25,1702056,2022.45,2026.57,48.87,59.2,2.33,0,52.66,70,30,0.77,-4.22,-4.55,0.33,0,23.94,-0.91,101.46,100.67
2/4/2015,16:00:00,2040.5,2049.25,2022.75,2025,1690901,2022.91,2026.51,61.79,59.67,0.21,0,49.57,70,30,0.3,-3.74,-4.39,0.64,0,42.25,-0.65,100.35,99.87
2/5/2015,16:00:00,2025,2058.75,2020.75,2056.75,1339073,2029.07,2027.69,76.69,60.22,0.15,0,55.12,70,30,0.89,-0.8,-3.67,2.87,0,2.35,-0.18,101.54,101.44
2/6/2015,16:00:00,2056.25,2068,2044.5,2054.75,1712732,2033.74,2028.76,79.73,59.43,1,0,54.71,70,30,0.48,1.36,-2.66,4.02,0,14.06,0,100.79,101.29
2/9/2015,16:00:00,2050,2051.75,2036.5,2043,1281452,2035.42,2029.31,84.33,59.82,0.95,0,52.26,70,30,-0.2,2.1,-1.71,3.81,0,26.53,-0.79,99.94,100.76
2/10/2015,16:00:00,2043.75,2066.5,2040.5,2063.25,1373182,2040.48,2030.65,84.79,62.25,2.19,0,55.92,70,30,0.9,4.27,-0.52,4.78,0,5.04,-0.07,100.72,101.63
2/11/2015,16:00:00,2062.75,2079.5,2053.25,2074.25,1289790,2046.62,2032.36,88.11,66.47,3.18,0,57.82,70,30,0.62,6.8,0.95,5.85,0,4.96,0,100.77,101.77
2/12/2015,16:00:00,2071.5,2085.5,2058.5,2082.75,1419603,2053.19,2034.33,95.91,73.45,5.02,0,59.27,70,30,0.42,9.38,2.63,6.74,0,2.46,0,100.93,101.87
2/13/2015,16:00:00,2083,2094.75,2081.5,2094.5,1213397,2060.7,2036.69,97.56,79.75,4.02,0,61.26,70,30,0.91,12.23,4.55,7.68,0,0.28,0,101.11,101.92
2/16/2015,16:00:00,2091.25,2093.75,2083.5,2086.75,107851,2065.44,2038.65,96.89,85.09,3.9,0,59.21,70,30,-0.07,13.71,6.38,7.32,0,10.81,-0.05,100.31,101.19
2/17/2015,16:00:00,2083.25,2098.75,2080.75,2097.25,1120896,2071.22,2040.95,97.34,89.04,4.06,0,61.11,70,30,0.67,15.55,8.22,7.33,0,1.92,0,100.49,101.42
2/18/2015,16:00:00,2096.5,2098.5,2088.5,2095.5,1084016,2075.64,2043.09,96.56,91.25,3.4,0,60.6,70,30,0.13,16.67,9.91,6.76,0,5.22,-0.01,100.2,100.99
2/19/2015,16:00:00,2095.25,2099.5,2087.25,2096,1129714,2079.34,2045.17,97.8,93.26,1.87,0,60.7,70,30,0.33,17.4,11.41,6,0,5.56,0,100.1,100.83
2/20/2015,16:00:00,2095.75,2108.75,2082.25,2107.75,1621302,2084.5,2047.62,97.99,94.77,3.16,0,63.09,70,30,0.48,18.71,12.87,5.85,0,1.47,0,100.53,101.13
2/23/2015,16:00:00,2107.25,2108.25,2099.75,2106.75,838858,2088.55,2049.94,98.21,96.26,2.54,0,62.74,70,30,0.06,19.45,14.18,5.26,0,3.6,-0.02,100.29,100.78
2/24/2015,16:00:00,2106.25,2115.75,2102.75,2113.75,1073658,2093.13,2052.44,98.49,97.42,3.79,0,64.23,70,30,0.69,20.36,15.42,4.94,0,3.49,0,100.47,100.87
2/25/2015,16:00:00,2113.75,2117.75,2107.25,2111,968198,2096.38,2054.74,96.34,97.47,5.87,0,63.16,70,30,0.38,20.62,16.46,4.16,0,18.24,0,100.19,100.56
2/26/2015,16:00:00,2110.5,2114.75,2101.5,2110,1153308,2098.86,2056.91,93.96,97.07,4.51,0,62.75,70,30,0.28,20.52,17.27,3.24,0,20.95,-0.15,100.01,100.38
2/27/2015,16:00:00,2109.5,2111,2100.75,2105.25,1196818,2100.02,2058.8,89.6,96.26,5.83,0,60.74,70,30,0.1,19.82,17.78,2.04,0,33.78,-0.33,99.81,100.11
3/2/2015,16:00:00,2104,2115.5,2100.5,2114.25,1056192,2102.61,2060.98,90.09,95.45,4.9,0,63.15,70,30,0.68,19.76,18.18,1.59,0,9.86,-0.11,100.16,100.4
3/3/2015,16:00:00,2114,2114.5,2095.5,2105,1342540,2103.04,2062.7,87.11,94.4,3.12,0,59.13,70,30,0.01,18.76,18.29,0.46,0,35.92,-0.16,99.81,99.93
3/4/2015,16:00:00,2104.75,2104.75,2085.25,2095.75,1466061,2101.72,2064,80.97,92.53,3.49,0,55.34,70,30,-0.01,17.02,18.04,-1.02,0,61.97,-0.63,99.51,99.49
3/5/2015,16:00:00,2096.5,2103.5,2093.25,2099.5,1085299,2101.31,2065.39,67.03,89.09,2.08,0,56.56,70,30,0.76,15.76,17.58,-1.82,0,56.15,-0.69,99.79,99.65
3/6/2015,16:00:00,2099.5,2103.5,2065.5,2071.75,1879037,2095.94,2065.64,41.92,82.83,0.83,0,46.47,70,30,0.11,12.38,16.54,-4.16,0,88.04,-0.69,98.78,98.5
3/9/2015,16:00:00,2073.5,2082.5,2066,2077.75,1126439,2092.63,2066.11,26.33,74.82,1.7,0,48.61,70,30,0.65,10.07,15.25,-5.18,0,76.56,-1.72,99.42,98.92
3/10/2015,16:00:00,2077.5,2078,2041.25,2044,1811075,2083.79,2065.25,11.74,65.42,-0.93,0,39.15,70,30,0.01,5.45,13.29,-7.83,0,96.3,-1.92,98.38,97.64
3/11/2015,16:00:00,2044.25,2052.25,2038.25,2042.5,1467356,2076.28,2064.36,9.24,56,-1.53,0,38.79,70,30,0.59,1.66,10.96,-9.31,0,94.5,-3.15,98.81,97.89
3/12/2015,16:00:00,2042,2066.5,2038.25,2065.25,1147364,2074.28,2064.39,14.44,47.65,-0.84,0,46.81,70,30,0.85,0.48,8.87,-8.39,0,65.05,-2.46,100.24,99.19
3/13/2015,16:00:00,2064.25,2068.75,2040,2051.75,699712,2070.18,2063.89,18.76,39.73,-2.04,0,43.19,70,30,0.12,-1.53,6.79,-8.32,0,82.3,-2.34,99.78,98.8
3/16/2015,16:00:00,2043.25,2074,2037.25,2068,1082158,2069.78,2064.06,29.75,33.35,-0.9,0,48.36,70,30,0.61,-1.79,5.07,-6.86,0,54.44,-2.09,100.67,99.8
3/17/2015,16:00:00,2066.5,2070.5,2056.25,2066.25,1075482,2069.14,2064.14,30.46,27.74,-1.48,0,47.85,70,30,0.18,-2.11,3.63,-5.75,0,56.23,-2.25,100.36,99.9
3/18/2015,16:00:00,2066.25,2099.75,2052.25,2093,1666663,2073.48,2065.27,48.28,25.66,-0.12,0,55.5,70,30,0.71,-0.21,2.87,-3.07,0,15.85,-0.86,101.17,101.21
3/19/2015,16:00:00,2093.5,2099,2076.5,2080,1301634,2074.66,2065.85,53.8,26.98,-0.76,0,51.55,70,30,0.27,0.25,2.34,-2.09,0,31.6,-0.89,100.4,100.68
3/20/2015,16:00:00,2079.5,2106.75,2077.75,2098.5,1384952,2079,2067.13,68.05,31.61,-0.44,0,56.32,70,30,0.92,2.08,2.29,-0.21,0,11.87,-0.52,100.83,101.44
3/23/2015,16:00:00,2097.75,2107,2093.25,2094.75,955668,2081.86,2068.21,69.09,37.99,-0.57,0,55.13,70,30,0.62,3.2,2.47,0.72,0,17.56,-0.51,100.4,101.18
3/24/2015,16:00:00,2094,2101,2083,2084.75,1189119,2082.39,2068.86,73.81,45.16,-1.37,0,51.99,70,30,0.35,3.23,2.62,0.61,0,31.9,-0.79,99.74,100.5
3/25/2015,16:00:00,2085.25,2089.25,2052.25,2055,1774156,2077.41,2068.32,56.63,49.85,-2.65,0,43.96,70,30,0.12,0.85,2.27,-1.42,0,74.55,-1.24,98.67,99
3/26/2015,16:00:00,2056,2058.75,2033.25,2050,1838166,2072.42,2067.6,38.45,52.03,-2.84,0,42.77,70,30,0.15,-1.42,1.53,-2.95,0,77.29,-2.68,98.72,98.83
3/27/2015,16:00:00,2050,2057.75,2041,2052,1156723,2068.71,2066.99,24.51,51.45,-2.53,0,43.43,70,30,0.46,-3.03,0.62,-3.65,0,74.58,-2.74,99.26,98.93
3/30/2015,16:00:00,2052.75,2081.75,2047.25,2074.75,1217314,2069.81,2067.29,34.8,51.94,-1.87,0,50.46,70,30,0.86,-2.44,0.01,-2.44,0,43.73,-1.55,100.55,99.99
3/31/2015,16:00:00,2074.75,2076.75,2056.25,2058.5,1592000,2067.75,2066.95,38.64,50.87,-2.21,0,46.06,70,30,0.1,-3.24,-0.64,-2.6,0,65.76,-1.43,100.02,99.25
4/1/2015,16:00:00,2058,2060.75,2033.5,2053.75,1807961,2065.21,2066.43,39.44,49.27,-2,0,44.82,70,30,0.08,-4.21,-1.36,-2.86,0,72.2,-2.2,99.8,99.21
4/2/2015,16:00:00,2055.25,2064.75,2044,2060.25,1042012,2064.31,2066.19,32.88,45.36,-1.87,0,46.92,70,30,0.53,-4.41,-1.97,-2.44,0,63.39,-2.01,100.02,99.61
4/3/2015,16:00:00,2060,2063.75,2038,2039.75,95875,2059.84,2065.15,24.41,40.4,-1.54,0,41.57,70,30,0.14,-6.15,-2.8,-3.35,0,90.41,-2.06,99.14,98.9
4/6/2015,16:00:00,2039.5,2080,2038.75,2072,934392,2062.05,2065.42,32.66,35.82,-0.28,0,51.03,70,30,0.98,-4.87,-3.22,-1.65,0,30.8,-1.3,100.74,100.58
4/7/2015,16:00:00,2071.5,2082.75,2066,2068,1031968,2063.13,2065.52,36.16,33.55,1.17,0,49.95,70,30,0.64,-4.13,-3.4,-0.73,0,29.8,-1.17,100.45,100.47
4/8/2015,16:00:00,2068.5,2080.25,2064.5,2076.75,1212970,2065.61,2065.96,52.88,35.15,1.68,0,52.32,70,30,0.78,-2.8,-3.28,0.48,0,12.18,-1.3,100.65,100.78
4/9/2015,16:00:00,2077.75,2087,2066.75,2085.25,1206821,2069.18,2066.72,58.87,38.97,0.97,0,54.58,70,30,0.51,-1.05,-2.83,1.78,0,3.27,-0.97,100.82,101.02
4/10/2015,16:00:00,2086,2096,2083,2095.75,878437,2074.01,2067.86,71.41,43.04,2.14,0,57.27,70,30,0.83,1.16,-2.03,3.2,0,0.4,-0.53,100.78,101.32
4/13/2015,16:00:00,2095.25,2101.25,2085.25,2086.75,1067422,2076.33,2068.6,77.96,47.41,0.91,0,54.3,70,30,0.34,2.17,-1.19,3.36,0,21.4,-0.28,100.2,100.83
4/14/2015,16:00:00,2087,2092.75,2075.75,2091,1253659,2078.99,2069.48,82.84,52.23,1.2,0,55.47,70,30,0.35,3.28,-0.3,3.57,0,16.21,-0.69,100.19,100.87
4/15/2015,16:00:00,2091.75,2105.5,2087.25,2101,1043223,2083,2070.71,85.95,58.13,0.38,0,58.2,70,30,0.79,4.9,0.74,4.16,0,6.67,-0.07,100.43,101.12
4/16/2015,16:00:00,2101.5,2104.75,2089,2100.5,1108825,2086.18,2071.88,90.69,65.49,0.99,0,58.01,70,30,0.24,6.08,1.81,4.27,0,7.49,-0.11,100.26,100.9
4/17/2015,16:00:00,2101.25,2101.75,2064.5,2076,1815695,2084.33,2072.04,81.97,70.97,-1.07,0,49.45,70,30,0.03,4.98,2.44,2.53,0,71.95,-0.25,99.28,99.55
4/20/2015,16:00:00,2081,2097.5,2078.5,2090.25,1113761,2085.4,2072.76,76.97,75.5,-0.21,0,53.72,70,30,1.13,5.19,2.99,2.2,0,37.2,-0.38,99.93,100.15
4/21/2015,16:00:00,2089.5,2105.25,2087.25,2091.75,1042230,2086.56,2073.5,72.92,77.73,0.34,0,54.16,70,30,0.83,5.42,3.48,1.95,0,33.54,-0.01,99.99,100.11
4/22/2015,16:00:00,2092,2103.75,2080.25,2099.25,1185189,2088.87,2074.51,83.33,80.45,2.15,0,56.39,70,30,0.51,6.14,4.01,2.13,0,15.24,-0.08,100.37,100.36
4/23/2015,16:00:00,2099.25,2114.5,2087.5,2107.75,1354621,2092.3,2075.81,87.62,82.25,2.82,0,58.84,70,30,0.56,7.31,4.67,2.64,0,13.5,0,100.7,100.66
4/24/2015,16:00:00,2107.5,2114.75,2103,2112.5,952445,2095.97,2077.25,93.07,83.93,2.95,0,60.18,70,30,0.6,8.52,5.44,3.08,0,4.48,0,100.58,100.8
4/27/2015,16:00:00,2113.25,2119.75,2100.25,2103.5,1198171,2097.34,2078.28,87.85,84.48,1.39,0,56.42,70,30,0.37,8.66,6.08,2.57,0,29.41,0,100.03,100.29
4/28/2015,16:00:00,2103.75,2112.5,2088.25,2112,1472047,2100.01,2079.6,85.92,84.48,2.6,0,59.03,70,30,0.37,9.34,6.74,2.61,0,14.03,-0.35,100.24,100.6
4/29/2015,16:00:00,2110.75,2112.5,2090.5,2098.25,1734872,2099.69,2080.34,72.55,82.47,2.17,0,53.46,70,30,0.02,8.68,7.12,1.55,0,38.91,-0.35,99.59,99.96
4/30/2015,16:00:00,2098.25,2102,2070.25,2082.75,2018629,2096.61,2080.43,60.03,80.03,1.09,0,47.98,70,30,0.12,6.82,7.06,-0.24,0,74.75,-0.86,99.09,99.3
5/1/2015,16:00:00,2082.75,2102.5,2080.5,2101.5,1019264,2097.5,2081.26,53.7,77.44,3.03,0,54.11,70,30,0.9,6.78,7.01,-0.23,0,36.87,-0.84,100.09,100.07
5/4/2015,16:00:00,2101.75,2115,2098,2109.5,999084,2099.68,2082.36,60.48,76.06,1.81,0,56.47,70,30,0.79,7.31,7.07,0.24,0,20.71,-0.23,100.41,100.36
5/5/2015,16:00:00,2109.5,2111.75,2081.5,2085.5,1585258,2097.1,2082.49,62.14,73.71,0.85,0,48.43,70,30,0.07,5.73,6.8,-1.07,0,69.19,-0.38,99.52,99.25
5/6/2015,16:00:00,2085.5,2093.75,2061.25,2075.25,1752069,2093.13,2082.2,47.34,69.23,-0.07,0,45.45,70,30,0.25,3.61,6.16,-2.55,0,76.07,-1.25,99.25,98.88
5/7/2015,16:00:00,2074.75,2088.25,2057,2083.75,1430894,2091.42,2082.26,34.99,62.78,-0.07,0,48.29,70,30,0.42,2.58,5.45,-2.86,0,57.37,-1.51,99.65,99.39
5/8/2015,16:00:00,2085.25,2113.5,2084,2108.5,1375574,2094.53,2083.29,50.14,58.59,0.61,0,55.55,70,30,1.01,3.73,5.1,-1.38,0,11.21,-0.3,100.76,100.59
5/11/2015,16:00:00,2110,2113.5,2095.75,2097.25,1143009,2095.02,2083.84,62.95,56.03,0.5,0,51.98,70,30,0.28,3.68,4.82,-1.14,0,30.6,-0.3,100.34,100.09
5/12/2015,16:00:00,2097.75,2101,2079.25,2095.75,1468616,2095.16,2084.31,69.32,55.68,0.23,0,51.5,70,30,0.17,3.48,4.55,-1.07,0,33.19,-0.9,100.17,100.09
5/13/2015,16:00:00,2096.25,2106.5,2091.5,2096.25,1334044,2095.35,2084.78,62.82,55.99,-0.23,0,51.66,70,30,0.72,3.33,4.31,-0.98,0,32.33,-0.63,100,100.13
5/14/2015,16:00:00,2096,2118.25,2092,2117.75,1099706,2099.43,2086.07,73.71,58.21,0.82,0,58.02,70,30,0.84,4.88,4.42,0.46,0,0.82,-0.07,100.7,100.98
5/15/2015,16:00:00,2117.25,2122.75,2113.25,2120,1017458,2103.17,2087.4,85.23,60.96,2.12,0,58.63,70,30,0.53,6.23,4.78,1.44,0,4.18,0,100.69,101
5/18/2015,16:00:00,2119.25,2128.75,2112.25,2126.5,909309,2107.41,2088.93,96.5,64.78,1.73,0,60.43,70,30,0.53,7.73,5.37,2.36,0,3.14,0,100.72,101.23
5/19/2015,16:00:00,2126.75,2134,2121.25,2124.25,991603,2110.47,2090.32,93.12,69.86,1.55,0,59.47,70,30,0.59,8.63,6.02,2.61,0,12.66,0,100.34,100.94
5/20/2015,16:00:00,2124.25,2132.25,2119.25,2121.5,1004190,2112.48,2091.54,89.15,75.88,1.06,0,58.24,70,30,0.62,9.03,6.62,2.4,0,22.83,-0.08,99.98,100.59
5/21/2015,16:00:00,2120.75,2132,2115,2128.5,788236,2115.39,2092.99,87.99,80.09,0.98,0,60.47,70,30,0.62,9.79,7.26,2.53,0,10.05,-0.09,100.2,100.7
5/22/2015,16:00:00,2129.25,2131,2122.75,2124.5,764433,2117.05,2094.23,88.1,82.88,0.57,0,58.55,70,30,0.3,9.96,7.8,2.16,0,17.35,-0.14,99.97,100.44
5/25/2015,16:00:00,2124.5,2127,2118.5,2122.25,35218,2117.99,2095.32,88.42,85,0.89,0,57.44,70,30,0.29,9.8,8.2,1.6,0,27.65,-0.33,99.91,100.21
5/26/2015,16:00:00,2123,2124.5,2096,2105.5,1546532,2115.72,2095.72,78.46,86.74,-0.31,0,49.89,70,30,0.08,8.22,8.2,0.02,0,67.86,-0.45,99.29,99.38
5/27/2015,16:00:00,2105.75,2124.25,2101.25,2119.75,1284640,2116.45,2096.67,76.41,87.04,1.02,0,55.28,70,30,0.82,8.03,8.17,-0.14,0,37.5,-0.46,99.98,99.94
5/28/2015,16:00:00,2120,2122.75,2110.5,2122.75,1060453,2117.6,2097.69,74.13,85.81,1.92,0,56.34,70,30,0.24,8.03,8.14,-0.11,0,29.61,-0.54,100.18,100.06
5/29/2015,16:00:00,2121.75,2122.75,2102.25,2107.25,1681632,2115.72,2098.06,71.98,83.08,0.27,0,49.75,70,30,0,6.7,7.85,-1.15,0,70.39,-0.54,99.61,99.39
6/1/2015,16:00:00,2107,2117.75,2100.25,2110.75,1329616,2114.81,2098.56,62.71,79.7,0.06,0,51.14,70,30,0.6,5.86,7.46,-1.59,0,59.31,-0.77,99.88,99.62
6/2/2015,16:00:00,2111,2116,2094,2106.75,1431419,2113.35,2098.88,49.18,75.26,1.02,0,49.46,70,30,0.24,4.82,6.93,-2.11,0,66.45,-0.85,99.68,99.52
6/3/2015,16:00:00,2107,2120.75,2106.75,2115.75,1289939,2113.78,2099.54,50.63,71.11,1.95,0,53.19,70,30,1,4.67,6.48,-1.81,0,41.22,-0.63,100.15,99.97
6/4/2015,16:00:00,2116.25,2116.5,2091.25,2098.75,1704236,2111.05,2099.51,36.54,65.38,0.72,0,46.24,70,30,0.03,3.14,5.81,-2.67,0,79.02,-0.84,99.57,99.31
6/5/2015,16:00:00,2098.75,2102.75,2083.5,2092,1452047,2107.59,2099.22,29.39,58.83,-0.78,0,43.8,70,30,0.21,1.36,4.92,-3.56,0,79.27,-1.48,99.39,99.14
6/8/2015,16:00:00,2092,2093.25,2076.25,2079.5,1245035,2102.48,2098.44,12.75,51.52,-0.85,0,39.62,70,30,0.07,-1.04,3.73,-4.77,0,93.23,-1.93,99.09,98.75
6/9/2015,16:00:00,2080,2084.75,2068.75,2080.75,1350758,2098.53,2097.75,13.83,44.57,-0.72,0,40.23,70,30,0.33,-2.81,2.42,-5.23,0,77.78,-2.34,99.4,98.92
6/10/2015,16:00:00,2080.75,2108,2080,2106.75,1474510,2100.02,2098.1,28.86,39.54,0.5,0,51.32,70,30,0.97,-2.09,1.52,-3.61,0,29.63,-1.23,100.73,100.22
6/11/2015,16:00:00,2106,2114.75,2103.25,2109.75,1022826,2101.79,2098.56,48.15,36.89,-0.38,0,52.42,70,30,0.7,-1.26,0.96,-2.22,0,21.15,-0.91,100.76,100.43
6/12/2015,16:00:00,2109,2109.25,2090.25,2093.5,520420,2100.28,2098.36,56.46,36.2,-1.25,0,46.33,70,30,-0.03,-1.9,0.39,-2.29,0,52.4,-1.17,99.97,99.72
6/15/2015,16:00:00,2076.5,2081.5,2062.75,2075.25,1289581,2095.73,2097.46,42.94,35.51,-2.41,0,40.62,70,30,-0.64,-3.83,-0.45,-3.37,0,78.45,-2.47,99.14,99.02
6/16/2015,16:00:00,2075.25,2090,2062,2089.5,1079652,2094.6,2097.14,35.53,33.83,-1.64,0,46.19,70,30,0.53,-4.16,-1.19,-2.97,0,49.54,-1.98,99.74,99.78
6/17/2015,16:00:00,2089.75,2098.75,2078.75,2088.25,1255840,2093.45,2096.79,35.86,33.75,-1.57,0,45.79,70,30,0.46,-4.47,-1.85,-2.62,0,50.24,-1.56,99.86,99.85
6/18/2015,16:00:00,2089,2119.25,2082,2114.25,1655002,2097.23,2097.48,57.69,36.9,-0.67,0,54.71,70,30,0.83,-2.59,-2,-0.59,0,8.73,-0.55,101.06,101.02
6/19/2015,16:00:00,2114.75,2117.75,2097.25,2100.5,1199619,2097.82,2097.6,64.91,42.69,-1.13,0,50.02,70,30,0.17,-2.19,-2.04,-0.15,0,32.75,-0.43,100.33,100.32
